CustomerID,TransactionDate,TransactionAmount,TransactionType
ddc2de5d-d29b-40e9-83e3-29efcc114b95,2022-05-18,2471.91,Deposit
ddc2de5d-d29b-40e9-83e3-29efcc114b95,2022-05-28,4090.03,Deposit
ddc2de5d-d29b-40e9-83e3-29efcc114b95,2022-01-06,573.62,Deposit
ddc2de5d-d29b-40e9-83e3-29efcc114b95,2022-07-12,1928.32,Deposit
ddc2de5d-d29b-40e9-83e3-29efcc114b95,2022-03-15,3073.23,Withdrawal
ddc2de5d-d29b-40e9-83e3-29efcc114b95,2022-02-11,1171.51,Withdrawal
ddc2de5d-d29b-40e9-83e3-29efcc114b95,2022-05-04,4595.77,Withdrawal
ddc2de5d-d29b-40e9-83e3-29efcc114b95,2022-07-13,1413.26,Withdrawal
ddc2de5d-d29b-40e9-83e3-29efcc114b95,2022-09-26,3332.77,Withdrawal
2cc62760-eeb6-4ff0-9dee-f240f2ec691e,2022-03-24,3781.78,Deposit
2cc62760-eeb6-4ff0-9dee-f240f2ec691e,2022-07-04,2615.0,Withdrawal
2cc62760-eeb6-4ff0-9dee-f240f2ec691e,2022-11-28,989.03,Withdrawal
2cc62760-eeb6-4ff0-9dee-f240f2ec691e,2022-12-23,3357.74,Deposit
2cc62760-eeb6-4ff0-9dee-f240f2ec691e,2022-12-22,4785.95,Withdrawal
2cc62760-eeb6-4ff0-9dee-f240f2ec691e,2022-10-08,3870.43,Deposit
2cc62760-eeb6-4ff0-9dee-f240f2ec691e,2022-09-11,4729.61,Withdrawal
bd75d565-908f-4149-a882-03e9563cc9aa,2022-01-08,1996.42,Withdrawal
bd75d565-908f-4149-a882-03e9563cc9aa,2022-10-23,4778.81,Deposit
70c78409-96db-4fbd-8784-5b4ca241577b,2022-06-24,2581.0,Withdrawal
e788c709-abba-4a9f-bd7e-03051cadf1f0,2022-09-24,2035.32,Withdrawal
e788c709-abba-4a9f-bd7e-03051cadf1f0,2022-03-25,4304.18,Withdrawal
e788c709-abba-4a9f-bd7e-03051cadf1f0,2022-11-16,3925.06,Withdrawal
e788c709-abba-4a9f-bd7e-03051cadf1f0,2022-04-10,3577.23,Deposit
e788c709-abba-4a9f-bd7e-03051cadf1f0,2022-02-12,1187.72,Deposit
e788c709-abba-4a9f-bd7e-03051cadf1f0,2022-10-05,1455.92,Withdrawal
cb55b1ac-ed1f-4de6-ab0c-33cda5511e31,2022-11-21,789.92,Deposit
cb55b1ac-ed1f-4de6-ab0c-33cda5511e31,2022-09-15,4646.64,Deposit
cb55b1ac-ed1f-4de6-ab0c-33cda5511e31,2022-04-07,4523.52,Deposit
cb55b1ac-ed1f-4de6-ab0c-33cda5511e31,2022-08-09,1521.77,Deposit
cb55b1ac-ed1f-4de6-ab0c-33cda5511e31,2022-03-06,3869.02,Withdrawal
cb55b1ac-ed1f-4de6-ab0c-33cda5511e31,2022-07-13,2287.41,Deposit
cb55b1ac-ed1f-4de6-ab0c-33cda5511e31,2022-05-19,4746.39,Deposit
cb55b1ac-ed1f-4de6-ab0c-33cda5511e31,2022-12-24,3814.78,Deposit
080c4df8-dbc5-4f09-9381-14a8e9a85b03,2022-06-15,4538.59,Deposit
080c4df8-dbc5-4f09-9381-14a8e9a85b03,2022-10-18,4021.78,Deposit
080c4df8-dbc5-4f09-9381-14a8e9a85b03,2022-12-20,1713.57,Deposit
080c4df8-dbc5-4f09-9381-14a8e9a85b03,2022-09-11,4743.55,Withdrawal
080c4df8-dbc5-4f09-9381-14a8e9a85b03,2022-04-25,3466.05,Deposit
080c4df8-dbc5-4f09-9381-14a8e9a85b03,2022-09-04,1574.79,Deposit
080c4df8-dbc5-4f09-9381-14a8e9a85b03,2022-01-21,1971.79,Deposit
080c4df8-dbc5-4f09-9381-14a8e9a85b03,2022-06-27,3558.61,Deposit
080c4df8-dbc5-4f09-9381-14a8e9a85b03,2022-03-10,4576.53,Deposit
080c4df8-dbc5-4f09-9381-14a8e9a85b03,2022-01-07,555.48,Deposit
ac213cba-04f4-4fdc-9558-9ad334315dca,2022-02-10,3696.22,Withdrawal
ac213cba-04f4-4fdc-9558-9ad334315dca,2022-11-19,1163.48,Withdrawal
ac213cba-04f4-4fdc-9558-9ad334315dca,2022-05-14,2431.44,Withdrawal
ac213cba-04f4-4fdc-9558-9ad334315dca,2022-07-26,3588.16,Deposit
ac213cba-04f4-4fdc-9558-9ad334315dca,2022-04-28,4577.9,Deposit
07bb0139-cd74-4e88-9356-d02e2e575ffb,2022-01-05,3469.03,Deposit
07bb0139-cd74-4e88-9356-d02e2e575ffb,2022-04-08,1054.54,Deposit
07bb0139-cd74-4e88-9356-d02e2e575ffb,2022-08-21,2982.32,Withdrawal
07bb0139-cd74-4e88-9356-d02e2e575ffb,2022-07-16,1037.52,Withdrawal
07bb0139-cd74-4e88-9356-d02e2e575ffb,2022-09-20,2857.95,Withdrawal
07bb0139-cd74-4e88-9356-d02e2e575ffb,2022-01-18,4125.29,Withdrawal
07bb0139-cd74-4e88-9356-d02e2e575ffb,2022-02-10,3324.96,Deposit
c8cfc265-563e-48a5-8c34-b2189cf04fcf,2022-10-06,2491.23,Withdrawal
c8cfc265-563e-48a5-8c34-b2189cf04fcf,2022-05-09,2747.59,Withdrawal
c8cfc265-563e-48a5-8c34-b2189cf04fcf,2022-12-03,1259.68,Withdrawal
c8cfc265-563e-48a5-8c34-b2189cf04fcf,2022-03-14,3012.31,Withdrawal
c8cfc265-563e-48a5-8c34-b2189cf04fcf,2022-09-14,1202.21,Deposit
c8cfc265-563e-48a5-8c34-b2189cf04fcf,2022-10-28,2014.35,Deposit
c8cfc265-563e-48a5-8c34-b2189cf04fcf,2022-03-25,4408.99,Withdrawal
c8cfc265-563e-48a5-8c34-b2189cf04fcf,2022-05-10,2047.69,Withdrawal
c8cfc265-563e-48a5-8c34-b2189cf04fcf,2022-07-05,2662.49,Withdrawal
202a61f7-77cc-4cca-bce9-27d952b98ffc,2022-05-14,3254.58,Deposit
202a61f7-77cc-4cca-bce9-27d952b98ffc,2022-09-13,4842.39,Withdrawal
f31f9f27-f6b2-4ef5-bca2-53da6228a3e9,2022-05-26,989.84,Withdrawal
f31f9f27-f6b2-4ef5-bca2-53da6228a3e9,2022-05-13,4287.42,Withdrawal
f31f9f27-f6b2-4ef5-bca2-53da6228a3e9,2022-08-02,4144.42,Withdrawal
72a99896-44c6-453e-b9e2-64fda9db3046,2022-03-15,2988.07,Withdrawal
72a99896-44c6-453e-b9e2-64fda9db3046,2022-01-11,1486.39,Deposit
72a99896-44c6-453e-b9e2-64fda9db3046,2022-08-10,2602.94,Deposit
4d3cec88-f995-4960-ac06-b2df8aaed3cb,2022-11-11,4326.47,Deposit
4d3cec88-f995-4960-ac06-b2df8aaed3cb,2022-11-06,1336.41,Withdrawal
4d3cec88-f995-4960-ac06-b2df8aaed3cb,2022-09-07,911.86,Withdrawal
4d3cec88-f995-4960-ac06-b2df8aaed3cb,2022-03-08,4536.54,Withdrawal
4d3cec88-f995-4960-ac06-b2df8aaed3cb,2022-02-13,4196.34,Deposit
8e4caaa1-61a1-4b82-8c8a-de9a842ed48e,2022-06-07,4767.06,Withdrawal
577d0625-9f54-46c3-a531-2289c35fabaa,2022-04-15,956.82,Withdrawal
577d0625-9f54-46c3-a531-2289c35fabaa,2022-05-06,1514.17,Deposit
577d0625-9f54-46c3-a531-2289c35fabaa,2022-10-04,1546.51,Deposit
577d0625-9f54-46c3-a531-2289c35fabaa,2022-06-11,2590.56,Withdrawal
577d0625-9f54-46c3-a531-2289c35fabaa,2022-01-08,3588.96,Withdrawal
577d0625-9f54-46c3-a531-2289c35fabaa,2022-08-10,738.44,Deposit
577d0625-9f54-46c3-a531-2289c35fabaa,2022-09-19,3141.95,Deposit
577d0625-9f54-46c3-a531-2289c35fabaa,2022-09-09,3178.46,Withdrawal
577d0625-9f54-46c3-a531-2289c35fabaa,2022-09-23,3760.82,Withdrawal
60104f94-eefd-4deb-98c7-45331ad3b69c,2022-05-03,1454.3,Deposit
60104f94-eefd-4deb-98c7-45331ad3b69c,2022-01-17,1996.52,Deposit
60104f94-eefd-4deb-98c7-45331ad3b69c,2022-03-06,3783.95,Deposit
60104f94-eefd-4deb-98c7-45331ad3b69c,2022-09-26,4483.57,Deposit
60104f94-eefd-4deb-98c7-45331ad3b69c,2022-02-20,1729.29,Withdrawal
b60df88b-cc5c-4867-9485-24df6ffb45a9,2022-02-06,2863.6,Withdrawal
b60df88b-cc5c-4867-9485-24df6ffb45a9,2022-09-16,1218.57,Deposit
b60df88b-cc5c-4867-9485-24df6ffb45a9,2022-11-08,2266.61,Withdrawal
b60df88b-cc5c-4867-9485-24df6ffb45a9,2022-05-01,1614.57,Deposit
b60df88b-cc5c-4867-9485-24df6ffb45a9,2022-08-02,4464.37,Deposit
b60df88b-cc5c-4867-9485-24df6ffb45a9,2022-01-21,3066.25,Deposit
6d284ba0-8c21-4aca-a0b5-d29c517b5516,2022-04-27,946.49,Withdrawal
6d284ba0-8c21-4aca-a0b5-d29c517b5516,2022-11-11,4481.75,Withdrawal
6d284ba0-8c21-4aca-a0b5-d29c517b5516,2022-04-05,1216.43,Deposit
6d284ba0-8c21-4aca-a0b5-d29c517b5516,2022-09-22,1247.69,Withdrawal
6d284ba0-8c21-4aca-a0b5-d29c517b5516,2022-01-05,2271.52,Withdrawal
6d284ba0-8c21-4aca-a0b5-d29c517b5516,2022-04-22,4105.95,Deposit
6d284ba0-8c21-4aca-a0b5-d29c517b5516,2022-12-17,2715.31,Deposit
ca6bd1bd-f0ba-4d7d-9b3a-d86196db824e,2022-12-01,2410.37,Deposit
ca6bd1bd-f0ba-4d7d-9b3a-d86196db824e,2022-12-10,4341.85,Deposit
ca6bd1bd-f0ba-4d7d-9b3a-d86196db824e,2022-07-20,1682.62,Deposit
ca6bd1bd-f0ba-4d7d-9b3a-d86196db824e,2022-11-19,4542.96,Withdrawal
ca6bd1bd-f0ba-4d7d-9b3a-d86196db824e,2022-12-09,657.84,Deposit
ca6bd1bd-f0ba-4d7d-9b3a-d86196db824e,2022-06-12,2752.8,Withdrawal
ca6bd1bd-f0ba-4d7d-9b3a-d86196db824e,2022-01-27,1949.19,Withdrawal
ca6bd1bd-f0ba-4d7d-9b3a-d86196db824e,2022-07-12,2595.51,Deposit
ca6bd1bd-f0ba-4d7d-9b3a-d86196db824e,2022-01-28,685.34,Withdrawal
ca6bd1bd-f0ba-4d7d-9b3a-d86196db824e,2022-05-22,1732.01,Deposit
6de84d4d-c624-4b58-b75f-aa93566cf58a,2022-11-17,2260.47,Withdrawal
6de84d4d-c624-4b58-b75f-aa93566cf58a,2022-08-25,3082.05,Withdrawal
6de84d4d-c624-4b58-b75f-aa93566cf58a,2022-09-17,1679.66,Deposit
ca7dca47-e467-4978-8891-b3e2473ad5f2,2022-10-01,4341.43,Deposit
ca7dca47-e467-4978-8891-b3e2473ad5f2,2022-03-18,4859.08,Withdrawal
ca7dca47-e467-4978-8891-b3e2473ad5f2,2022-08-20,4416.58,Withdrawal
ca7dca47-e467-4978-8891-b3e2473ad5f2,2022-03-25,787.21,Deposit
aa4ff279-d414-42ab-bfce-db681ae38d33,2022-08-04,4119.33,Withdrawal
aa4ff279-d414-42ab-bfce-db681ae38d33,2022-04-18,4788.18,Withdrawal
aa4ff279-d414-42ab-bfce-db681ae38d33,2022-04-20,4590.31,Withdrawal
aa4ff279-d414-42ab-bfce-db681ae38d33,2022-09-26,1993.83,Deposit
8c3bc43e-a6d0-4798-8588-62d163e59307,2022-12-20,2564.9,Deposit
8c3bc43e-a6d0-4798-8588-62d163e59307,2022-01-27,2486.0,Withdrawal
8c3bc43e-a6d0-4798-8588-62d163e59307,2022-11-27,1802.38,Withdrawal
8c3bc43e-a6d0-4798-8588-62d163e59307,2022-08-01,2602.13,Withdrawal
8c3bc43e-a6d0-4798-8588-62d163e59307,2022-12-15,1155.25,Deposit
8c3bc43e-a6d0-4798-8588-62d163e59307,2022-06-04,828.84,Deposit
8c3bc43e-a6d0-4798-8588-62d163e59307,2022-04-18,4804.76,Deposit
8c3bc43e-a6d0-4798-8588-62d163e59307,2022-07-10,2622.53,Deposit
8c3bc43e-a6d0-4798-8588-62d163e59307,2022-06-06,721.35,Deposit
43c87515-d738-4cff-b944-ea373cb0bd7c,2022-06-11,702.72,Deposit
43c87515-d738-4cff-b944-ea373cb0bd7c,2022-04-16,902.41,Deposit
43c87515-d738-4cff-b944-ea373cb0bd7c,2022-12-05,2556.09,Deposit
208a08f8-d693-4764-ad17-811353a8c901,2022-05-23,3849.67,Withdrawal
208a08f8-d693-4764-ad17-811353a8c901,2022-04-07,4061.87,Deposit
208a08f8-d693-4764-ad17-811353a8c901,2022-10-15,3868.97,Deposit
208a08f8-d693-4764-ad17-811353a8c901,2022-09-26,1247.61,Withdrawal
208a08f8-d693-4764-ad17-811353a8c901,2022-02-12,1849.71,Withdrawal
208a08f8-d693-4764-ad17-811353a8c901,2022-11-12,1102.81,Withdrawal
208a08f8-d693-4764-ad17-811353a8c901,2022-12-09,2378.02,Withdrawal
208a08f8-d693-4764-ad17-811353a8c901,2022-05-14,4047.78,Withdrawal
95c7fb02-2c52-417d-80f8-328f8ded10c4,2022-07-03,1675.3,Deposit
95c7fb02-2c52-417d-80f8-328f8ded10c4,2022-05-02,4554.8,Withdrawal
95c7fb02-2c52-417d-80f8-328f8ded10c4,2022-04-28,4319.89,Withdrawal
95c7fb02-2c52-417d-80f8-328f8ded10c4,2022-02-09,514.33,Deposit
95c7fb02-2c52-417d-80f8-328f8ded10c4,2022-09-22,811.51,Deposit
95c7fb02-2c52-417d-80f8-328f8ded10c4,2022-07-12,4884.16,Deposit
95c7fb02-2c52-417d-80f8-328f8ded10c4,2022-02-25,959.72,Withdrawal
95c7fb02-2c52-417d-80f8-328f8ded10c4,2022-12-03,1824.12,Withdrawal
95c7fb02-2c52-417d-80f8-328f8ded10c4,2022-10-25,2403.67,Withdrawal
95c7fb02-2c52-417d-80f8-328f8ded10c4,2022-10-03,2486.19,Deposit
4d8b5f9f-691b-4979-88dd-88e5777a8376,2022-06-13,2633.53,Deposit
4d8b5f9f-691b-4979-88dd-88e5777a8376,2022-10-11,2271.19,Deposit
4d8b5f9f-691b-4979-88dd-88e5777a8376,2022-06-20,3433.36,Withdrawal
4d8b5f9f-691b-4979-88dd-88e5777a8376,2022-09-24,3465.48,Withdrawal
4d8b5f9f-691b-4979-88dd-88e5777a8376,2022-12-06,1611.38,Deposit
4d8b5f9f-691b-4979-88dd-88e5777a8376,2022-01-01,4705.41,Deposit
23f9dda7-4b27-4144-b913-7bc7cce93ca3,2022-04-12,4566.7,Withdrawal
57897617-6716-4020-aa4e-15210ba5c1f8,2022-04-05,3651.51,Deposit
57897617-6716-4020-aa4e-15210ba5c1f8,2022-09-21,3391.46,Withdrawal
57897617-6716-4020-aa4e-15210ba5c1f8,2022-06-20,3588.88,Withdrawal
57897617-6716-4020-aa4e-15210ba5c1f8,2022-12-15,977.44,Deposit
57897617-6716-4020-aa4e-15210ba5c1f8,2022-06-06,3441.62,Withdrawal
57897617-6716-4020-aa4e-15210ba5c1f8,2022-10-16,3407.34,Withdrawal
57897617-6716-4020-aa4e-15210ba5c1f8,2022-10-23,2694.18,Withdrawal
57897617-6716-4020-aa4e-15210ba5c1f8,2022-04-05,1489.98,Withdrawal
d2522a0b-6a56-4f7e-8feb-3b613e29e035,2022-07-19,2967.74,Deposit
d2522a0b-6a56-4f7e-8feb-3b613e29e035,2022-09-25,2241.48,Withdrawal
d2522a0b-6a56-4f7e-8feb-3b613e29e035,2022-06-18,3703.14,Deposit
139db49c-bd37-4e3f-bef3-b368969bb990,2022-11-13,3864.28,Deposit
139db49c-bd37-4e3f-bef3-b368969bb990,2022-05-22,882.87,Deposit
139db49c-bd37-4e3f-bef3-b368969bb990,2022-02-12,3931.14,Withdrawal
139db49c-bd37-4e3f-bef3-b368969bb990,2022-04-23,4717.13,Withdrawal
139db49c-bd37-4e3f-bef3-b368969bb990,2022-07-24,2098.18,Deposit
139db49c-bd37-4e3f-bef3-b368969bb990,2022-06-04,2515.03,Deposit
139db49c-bd37-4e3f-bef3-b368969bb990,2022-09-14,3968.38,Deposit
1ff82e41-ec1e-461e-8324-78cd1f17a2af,2022-10-27,3544.1,Withdrawal
1ff82e41-ec1e-461e-8324-78cd1f17a2af,2022-07-09,1764.78,Withdrawal
1ff82e41-ec1e-461e-8324-78cd1f17a2af,2022-07-16,4929.23,Withdrawal
1ff82e41-ec1e-461e-8324-78cd1f17a2af,2022-09-18,712.02,Withdrawal
1ff82e41-ec1e-461e-8324-78cd1f17a2af,2022-08-10,901.25,Withdrawal
4f0f21d3-e788-4f6a-9a4e-90d034af5008,2022-04-06,1845.07,Deposit
4f0f21d3-e788-4f6a-9a4e-90d034af5008,2022-02-17,4280.59,Deposit
4f0f21d3-e788-4f6a-9a4e-90d034af5008,2022-10-07,2167.56,Withdrawal
4f0f21d3-e788-4f6a-9a4e-90d034af5008,2022-01-15,584.72,Withdrawal
4f0f21d3-e788-4f6a-9a4e-90d034af5008,2022-06-22,3732.32,Deposit
4f0f21d3-e788-4f6a-9a4e-90d034af5008,2022-07-09,509.23,Deposit
4f0f21d3-e788-4f6a-9a4e-90d034af5008,2022-05-06,1185.64,Withdrawal
4f0f21d3-e788-4f6a-9a4e-90d034af5008,2022-10-15,2017.18,Withdrawal
4f0f21d3-e788-4f6a-9a4e-90d034af5008,2022-09-28,2171.89,Withdrawal
4f0f21d3-e788-4f6a-9a4e-90d034af5008,2022-04-15,3758.31,Withdrawal
d8e0f123-cb6a-4095-8bb2-db90a7d82b02,2022-02-01,2681.75,Withdrawal
d8e0f123-cb6a-4095-8bb2-db90a7d82b02,2022-11-21,2955.44,Deposit
d8e0f123-cb6a-4095-8bb2-db90a7d82b02,2022-06-03,3925.88,Deposit
3a536081-7549-4603-9610-6b482fba7a4e,2022-12-14,3954.06,Withdrawal
3a536081-7549-4603-9610-6b482fba7a4e,2022-12-19,1371.05,Deposit
3a536081-7549-4603-9610-6b482fba7a4e,2022-04-18,1862.65,Withdrawal
3a536081-7549-4603-9610-6b482fba7a4e,2022-08-23,2736.36,Deposit
3a536081-7549-4603-9610-6b482fba7a4e,2022-11-03,2830.59,Deposit
3a536081-7549-4603-9610-6b482fba7a4e,2022-01-18,2652.28,Deposit
3a536081-7549-4603-9610-6b482fba7a4e,2022-04-08,1829.61,Deposit
3e497e0a-90e0-472c-9d2c-b41e4e25dcfa,2022-12-08,4203.68,Deposit
3e497e0a-90e0-472c-9d2c-b41e4e25dcfa,2022-02-15,1134.19,Withdrawal
3e497e0a-90e0-472c-9d2c-b41e4e25dcfa,2022-05-02,3057.42,Withdrawal
3e497e0a-90e0-472c-9d2c-b41e4e25dcfa,2022-02-21,3692.11,Deposit
3e497e0a-90e0-472c-9d2c-b41e4e25dcfa,2022-10-26,4010.27,Deposit
3e497e0a-90e0-472c-9d2c-b41e4e25dcfa,2022-10-15,2122.36,Withdrawal
3e497e0a-90e0-472c-9d2c-b41e4e25dcfa,2022-08-13,2229.34,Withdrawal
3e497e0a-90e0-472c-9d2c-b41e4e25dcfa,2022-06-03,2784.9,Deposit
3e497e0a-90e0-472c-9d2c-b41e4e25dcfa,2022-06-17,1138.03,Withdrawal
3e497e0a-90e0-472c-9d2c-b41e4e25dcfa,2022-06-17,507.47,Withdrawal
309e62aa-98d0-4291-b519-d2b3e31ee29b,2022-07-21,1084.31,Withdrawal
309e62aa-98d0-4291-b519-d2b3e31ee29b,2022-05-16,1233.67,Deposit
309e62aa-98d0-4291-b519-d2b3e31ee29b,2022-05-07,4867.66,Withdrawal
309e62aa-98d0-4291-b519-d2b3e31ee29b,2022-01-28,1679.63,Withdrawal
309e62aa-98d0-4291-b519-d2b3e31ee29b,2022-06-06,3275.36,Deposit
309e62aa-98d0-4291-b519-d2b3e31ee29b,2022-12-28,4155.56,Withdrawal
309e62aa-98d0-4291-b519-d2b3e31ee29b,2022-04-27,2608.01,Withdrawal
309e62aa-98d0-4291-b519-d2b3e31ee29b,2022-07-10,522.77,Deposit
842c4482-326e-46af-9630-854d733b3789,2022-06-13,2760.83,Deposit
842c4482-326e-46af-9630-854d733b3789,2022-02-21,1678.3,Withdrawal
842c4482-326e-46af-9630-854d733b3789,2022-07-05,1755.24,Deposit
842c4482-326e-46af-9630-854d733b3789,2022-06-05,1651.23,Deposit
842c4482-326e-46af-9630-854d733b3789,2022-05-20,983.49,Deposit
842c4482-326e-46af-9630-854d733b3789,2022-07-14,2063.69,Deposit
842c4482-326e-46af-9630-854d733b3789,2022-12-18,1479.39,Deposit
842c4482-326e-46af-9630-854d733b3789,2022-02-06,3446.26,Deposit
0d5bbd38-ea46-499c-a1f3-c1b17789d2ae,2022-08-09,3431.08,Withdrawal
0d5bbd38-ea46-499c-a1f3-c1b17789d2ae,2022-02-21,4750.28,Deposit
0d5bbd38-ea46-499c-a1f3-c1b17789d2ae,2022-01-20,3831.55,Deposit
10854596-57f5-44ae-a668-d8f813b9def1,2022-03-20,1969.77,Withdrawal
10854596-57f5-44ae-a668-d8f813b9def1,2022-04-23,2164.82,Withdrawal
10854596-57f5-44ae-a668-d8f813b9def1,2022-10-21,2061.53,Withdrawal
10854596-57f5-44ae-a668-d8f813b9def1,2022-10-26,2782.47,Withdrawal
10854596-57f5-44ae-a668-d8f813b9def1,2022-08-17,3517.22,Withdrawal
10854596-57f5-44ae-a668-d8f813b9def1,2022-01-05,4285.35,Deposit
10854596-57f5-44ae-a668-d8f813b9def1,2022-09-13,2261.75,Withdrawal
10854596-57f5-44ae-a668-d8f813b9def1,2022-07-03,1755.7,Deposit
10854596-57f5-44ae-a668-d8f813b9def1,2022-08-27,819.93,Withdrawal
945cea02-204e-4ed2-b2c6-f504279153b4,2022-09-15,770.7,Deposit
945cea02-204e-4ed2-b2c6-f504279153b4,2022-07-26,4299.41,Withdrawal
945cea02-204e-4ed2-b2c6-f504279153b4,2022-07-12,1153.69,Withdrawal
945cea02-204e-4ed2-b2c6-f504279153b4,2022-03-25,4934.91,Withdrawal
945cea02-204e-4ed2-b2c6-f504279153b4,2022-07-02,3071.51,Deposit
945cea02-204e-4ed2-b2c6-f504279153b4,2022-04-16,2921.71,Withdrawal
945cea02-204e-4ed2-b2c6-f504279153b4,2022-08-07,956.31,Deposit
622a1c3c-2157-4fe9-b116-9ece78d8cf6c,2022-07-28,1646.91,Deposit
622a1c3c-2157-4fe9-b116-9ece78d8cf6c,2022-09-17,1321.12,Withdrawal
622a1c3c-2157-4fe9-b116-9ece78d8cf6c,2022-02-27,574.35,Withdrawal
622a1c3c-2157-4fe9-b116-9ece78d8cf6c,2022-12-05,505.9,Withdrawal
622a1c3c-2157-4fe9-b116-9ece78d8cf6c,2022-11-17,2197.04,Withdrawal
622a1c3c-2157-4fe9-b116-9ece78d8cf6c,2022-06-07,878.39,Withdrawal
0e332b3e-b4ea-4f73-b9e2-dba00b74648b,2022-09-10,3629.5,Withdrawal
0e332b3e-b4ea-4f73-b9e2-dba00b74648b,2022-06-27,4295.26,Deposit
0e332b3e-b4ea-4f73-b9e2-dba00b74648b,2022-08-08,3687.47,Deposit
0e332b3e-b4ea-4f73-b9e2-dba00b74648b,2022-09-01,915.42,Deposit
0e332b3e-b4ea-4f73-b9e2-dba00b74648b,2022-04-17,4649.07,Deposit
0e332b3e-b4ea-4f73-b9e2-dba00b74648b,2022-07-07,4250.79,Deposit
0e332b3e-b4ea-4f73-b9e2-dba00b74648b,2022-02-28,2035.35,Withdrawal
0e332b3e-b4ea-4f73-b9e2-dba00b74648b,2022-05-15,2886.53,Deposit
483bdad8-5e3d-46b0-9d40-10f60a5fa0b2,2022-08-15,1168.71,Withdrawal
483bdad8-5e3d-46b0-9d40-10f60a5fa0b2,2022-04-04,1466.67,Deposit
483bdad8-5e3d-46b0-9d40-10f60a5fa0b2,2022-04-23,3011.8,Withdrawal
d589bea1-a3fa-41c0-9447-fcef310fb534,2022-06-04,1497.12,Deposit
d589bea1-a3fa-41c0-9447-fcef310fb534,2022-02-03,1903.08,Deposit
d589bea1-a3fa-41c0-9447-fcef310fb534,2022-01-22,4265.95,Deposit
b9bf4d0b-a9f2-4591-a3e7-96d2ca704f56,2022-10-06,4173.81,Deposit
b9bf4d0b-a9f2-4591-a3e7-96d2ca704f56,2022-04-02,4971.9,Deposit
b9bf4d0b-a9f2-4591-a3e7-96d2ca704f56,2022-01-25,2775.53,Withdrawal
b9bf4d0b-a9f2-4591-a3e7-96d2ca704f56,2022-05-24,624.36,Deposit
b9bf4d0b-a9f2-4591-a3e7-96d2ca704f56,2022-07-19,1060.56,Deposit
b9bf4d0b-a9f2-4591-a3e7-96d2ca704f56,2022-02-01,4604.05,Deposit
b9bf4d0b-a9f2-4591-a3e7-96d2ca704f56,2022-07-13,4601.55,Withdrawal
4fbb0c57-4fe5-4cbb-a359-cc7e7d817abb,2022-11-09,3247.44,Withdrawal
4fbb0c57-4fe5-4cbb-a359-cc7e7d817abb,2022-03-17,2396.3,Deposit
4fbb0c57-4fe5-4cbb-a359-cc7e7d817abb,2022-03-12,3485.16,Withdrawal
4fbb0c57-4fe5-4cbb-a359-cc7e7d817abb,2022-10-13,825.24,Withdrawal
b18327b5-446b-43ac-aac0-fa0d17b7c8c5,2022-09-26,693.28,Withdrawal
b18327b5-446b-43ac-aac0-fa0d17b7c8c5,2022-05-27,1478.17,Withdrawal
b18327b5-446b-43ac-aac0-fa0d17b7c8c5,2022-07-20,3631.79,Deposit
b18327b5-446b-43ac-aac0-fa0d17b7c8c5,2022-06-21,3908.62,Withdrawal
b18327b5-446b-43ac-aac0-fa0d17b7c8c5,2022-08-12,4909.06,Withdrawal
b18327b5-446b-43ac-aac0-fa0d17b7c8c5,2022-01-08,1772.23,Deposit
b18327b5-446b-43ac-aac0-fa0d17b7c8c5,2022-10-14,1309.17,Withdrawal
b18327b5-446b-43ac-aac0-fa0d17b7c8c5,2022-09-19,2947.53,Withdrawal
b18327b5-446b-43ac-aac0-fa0d17b7c8c5,2022-10-14,2582.42,Deposit
b233fa9a-cf9d-451c-975f-046f9648f7d7,2022-11-09,4908.9,Deposit
b233fa9a-cf9d-451c-975f-046f9648f7d7,2022-06-14,4751.13,Deposit
eac8789c-24c4-40a8-a983-6c107e9cbb3a,2022-03-27,4986.03,Withdrawal
eac8789c-24c4-40a8-a983-6c107e9cbb3a,2022-08-05,3489.61,Deposit
eac8789c-24c4-40a8-a983-6c107e9cbb3a,2022-12-03,1660.93,Withdrawal
eac8789c-24c4-40a8-a983-6c107e9cbb3a,2022-11-12,1783.35,Deposit
eac8789c-24c4-40a8-a983-6c107e9cbb3a,2022-02-03,3776.1,Withdrawal
eac8789c-24c4-40a8-a983-6c107e9cbb3a,2022-03-13,4821.15,Withdrawal
eac8789c-24c4-40a8-a983-6c107e9cbb3a,2022-01-21,3306.0,Withdrawal
eac8789c-24c4-40a8-a983-6c107e9cbb3a,2022-04-10,2524.13,Deposit
eac8789c-24c4-40a8-a983-6c107e9cbb3a,2022-05-07,4232.09,Withdrawal
5649cac5-b72f-492c-a215-d3b9ed11a14c,2022-12-27,773.64,Deposit
2b94b2e5-5708-4ef0-8517-8504d470c7d7,2022-04-23,4637.14,Withdrawal
2b94b2e5-5708-4ef0-8517-8504d470c7d7,2022-09-20,880.56,Deposit
2b94b2e5-5708-4ef0-8517-8504d470c7d7,2022-07-15,2953.61,Withdrawal
e633acbd-a779-4b32-b3b8-00311fdb011f,2022-03-04,921.57,Withdrawal
bf6e76a3-e91c-4645-a9e1-fb833993f3d7,2022-06-21,1664.29,Withdrawal
9bd165a5-b6f0-47d9-80d5-3be9a1c04ff2,2022-04-11,781.21,Deposit
